SeqId1,SeqId2,LCSTns
seq_80_8,seq_80_11,141224
seq_80_8,seq_80_12,137654
seq_80_8,seq_80_13,136256
seq_80_8,seq_80_14,137886
seq_80_9,seq_80_10,149520
seq_80_9,seq_80_11,159617
seq_80_9,seq_80_12,148082
seq_80_9,seq_80_13,144306
seq_80_9,seq_80_14,157321
seq_80_10,seq_80_11,160247
seq_80_10,seq_80_12,154760
seq_80_10,seq_80_13,159314
seq_80_10,seq_80_14,157940
seq_80_11,seq_80_12,162143
seq_80_11,seq_80_13,155965
seq_80_11,seq_80_14,161222
seq_80_12,seq_80_13,158811
seq_80_12,seq_80_14,150276
seq_80_13,seq_80_14,159449
seq_90_0,seq_90_1,202554
seq_90_0,seq_90_2,197762
seq_90_0,seq_90_3,196486
seq_90_0,seq_90_4,193354
seq_90_0,seq_90_5,191575
seq_90_0,seq_90_6,190932
seq_90_0,seq_90_7,162657
seq_90_0,seq_90_8,165145
seq_90_0,seq_90_9,191608
seq_90_0,seq_90_10,188547
seq_90_0,seq_90_11,187521
seq_90_0,seq_90_12,184063
seq_90_0,seq_90_13,191825
seq_90_0,seq_90_14,181017
seq_90_1,seq_90_2,187242
seq_90_1,seq_90_3,173262
seq_90_1,seq_90_4,204381
seq_90_1,seq_90_5,179903
seq_90_1,seq_90_6,191275
seq_90_1,seq_90_7,185248
seq_90_1,seq_90_8,187658
seq_90_1,seq_90_9,180059
seq_90_1,seq_90_10,159784
seq_90_1,seq_90_11,187376
seq_90_1,seq_90_12,179451
seq_90_1,seq_90_13,182692
seq_90_1,seq_90_14,176111
seq_90_2,seq_90_3,181097
seq_90_2,seq_90_4,182134
seq_90_2,seq_90_5,178786
seq_90_2,seq_90_6,170924
seq_90_2,seq_90_7,181848
seq_90_2,seq_90_8,179489
seq_90_2,seq_90_9,181664
seq_90_2,seq_90_10,182621
seq_90_2,seq_90_11,173868
seq_90_2,seq_90_12,175180
seq_90_2,seq_90_13,177386
seq_90_2,seq_90_14,181734
seq_90_3,seq_90_4,205341
seq_90_3,seq_90_5,189512
seq_90_3,seq_90_6,184557
seq_90_3,seq_90_7,175379
seq_90_3,seq_90_8,179686
seq_90_3,seq_90_9,165775
seq_90_3,seq_90_10,174839
seq_90_3,seq_90_11,181349
seq_90_3,seq_90_12,179552
seq_90_3,seq_90_13,180980
seq_90_3,seq_90_14,180328
seq_90_4,seq_90_5,180658
seq_90_4,seq_90_6,173579
seq_90_4,seq_90_7,206542
seq_90_4,seq_90_8,180574
seq_90_4,seq_90_9,192615
seq_90_4,seq_90_10,188224
seq_90_4,seq_90_11,188087
seq_90_4,seq_90_12,199569
seq_90_4,seq_90_13,183493
seq_90_4,seq_90_14,179515
seq_90_5,seq_90_6,168513
seq_90_5,seq_90_7,149104
seq_90_5,seq_90_8,188956
seq_90_5,seq_90_9,167716
seq_90_5,seq_90_10,180386
seq_90_5,seq_90_11,199627
seq_90_5,seq_90_12,199799
seq_90_5,seq_90_13,187536
seq_90_5,seq_90_14,193755
seq_90_6,seq_90_7,202909
seq_90_6,seq_90_8,205015
seq_90_6,seq_90_9,201156
seq_90_6,seq_90_10,191664
seq_90_6,seq_90_11,186626
seq_90_6,seq_90_12,203052
seq_90_6,seq_90_13,189744
seq_90_6,seq_90_14,190094
seq_90_7,seq_90_8,191172
seq_90_7,seq_90_9,183801
seq_90_7,seq_90_10,188941
seq_90_7,seq_90_11,186590
seq_90_7,seq_90_12,196479
seq_90_7,seq_90_13,185491
seq_90_7,seq_90_14,185981
seq_90_8,seq_90_9,190061
seq_90_8,seq_90_10,189370
seq_90_8,seq_90_11,182952
seq_90_8,seq_90_12,191978
seq_90_8,seq_90_13,192154
seq_90_8,seq_90_14,177802
seq_90_9,seq_90_10,172963
seq_90_9,seq_90_11,183019
seq_90_9,seq_90_12,190965
seq_90_9,seq_90_13,192430
seq_90_9,seq_90_14,186888
seq_90_10,seq_90_11,182120
seq_90_10,seq_90_12,191758
seq_90_10,seq_90_13,187527
seq_90_10,seq_90_14,180815
seq_90_11,seq_90_12,181949
seq_90_11,seq_90_13,186872
seq_90_11,seq_90_14,189004
seq_90_12,seq_90_13,198637
seq_90_12,seq_90_14,170751
seq_90_13,seq_90_14,162304
seq_100_0,seq_100_1,228332
seq_100_0,seq_100_2,239227
seq_100_0,seq_100_3,255460
seq_100_0,seq_100_4,220965
seq_100_0,seq_100_5,227175
seq_100_0,seq_100_6,224874
seq_100_0,seq_100_7,232016
seq_100_0,seq_100_8,217194
seq_100_0,seq_100_9,228731
seq_100_0,seq_100_10,225517
seq_100_0,seq_100_11,218239
seq_100_0,seq_100_12,220815
seq_100_0,seq_100_13,215306
seq_100_0,seq_100_14,229655
seq_100_1,seq_100_2,218634
seq_100_1,seq_100_3,348625
seq_100_1,seq_100_4,216713
seq_100_1,seq_100_5,214895
seq_100_1,seq_100_6,228375
seq_100_1,seq_100_7,222383
seq_100_1,seq_100_8,209433
seq_100_1,seq_100_9,227583
seq_100_1,seq_100_10,225114
seq_100_1,seq_100_11,224874
seq_100_1,seq_100_12,230299
seq_100_1,seq_100_13,232904
seq_100_1,seq_100_14,221567
seq_100_2,seq_100_3,239597
seq_100_2,seq_100_4,231340
seq_100_2,seq_100_5,228862
seq_100_2,seq_100_6,236314
seq_100_2,seq_100_7,241689
seq_100_2,seq_100_8,238099
seq_100_2,seq_100_9,188482
seq_100_2,seq_100_10,236355
seq_100_2,seq_100_11,200172
seq_100_2,seq_100_12,240693
seq_100_2,seq_100_13,240549
seq_100_2,seq_100_14,238132
seq_100_3,seq_100_4,246276
seq_100_3,seq_100_5,245181
seq_100_3,seq_100_6,237493
seq_100_3,seq_100_7,246425
seq_100_3,seq_100_8,238878
seq_100_3,seq_100_9,240811
seq_100_3,seq_100_10,229692
seq_100_3,seq_100_11,225418
seq_100_3,seq_100_12,224131
seq_100_3,seq_100_13,235223
seq_100_3,seq_100_14,238661
seq_100_4,seq_100_5,231538
seq_100_4,seq_100_6,241535
seq_100_4,seq_100_7,252272
seq_100_4,seq_100_8,154765
seq_100_4,seq_100_9,229863
seq_100_4,seq_100_10,233623
seq_100_4,seq_100_11,215790
seq_100_4,seq_100_12,217073
seq_100_4,seq_100_13,263830
seq_100_4,seq_100_14,209367
seq_100_5,seq_100_6,223885
seq_100_5,seq_100_7,220955
seq_100_5,seq_100_8,221505
seq_100_5,seq_100_9,222544
seq_100_5,seq_100_10,214732
seq_100_5,seq_100_11,222773
seq_100_5,seq_100_12,216445
seq_100_5,seq_100_13,224851
seq_100_5,seq_100_14,223293
seq_100_6,seq_100_7,242270
seq_100_6,seq_100_8,238768
seq_100_6,seq_100_9,175501
seq_100_6,seq_100_10,150149
seq_100_6,seq_100_11,143216
seq_100_6,seq_100_12,226404
seq_100_6,seq_100_13,213318
seq_100_6,seq_100_14,213336
seq_100_7,seq_100_8,236356
seq_100_7,seq_100_9,218466
seq_100_7,seq_100_10,209380
seq_100_7,seq_100_11,208804
seq_100_7,seq_100_12,233519
seq_100_7,seq_100_13,233076
seq_100_7,seq_100_14,219464
seq_100_8,seq_100_9,213373
seq_100_8,seq_100_10,151268
seq_100_8,seq_100_11,143192
seq_100_8,seq_100_12,137687
seq_100_8,seq_100_13,136058
seq_100_8,seq_100_14,140050
seq_100_9,seq_100_10,159850
seq_100_9,seq_100_11,214127
seq_100_9,seq_100_12,282602
seq_100_9,seq_100_13,208392
seq_100_9,seq_100_14,210805
seq_100_10,seq_100_11,209316
seq_100_10,seq_100_12,197975
seq_100_10,seq_100_13,196015
seq_100_10,seq_100_14,202794
seq_100_11,seq_100_12,200572
seq_100_11,seq_100_13,226472
seq_100_11,seq_100_14,217035
seq_100_12,seq_100_13,230136
seq_100_12,seq_100_14,224293
seq_100_13,seq_100_14,232277
seq_110_0,seq_110_1,283600
seq_110_0,seq_110_2,266735
seq_110_0,seq_110_3,268286
seq_110_0,seq_110_4,272043
seq_110_0,seq_110_5,279137
seq_110_0,seq_110_6,257961
seq_110_0,seq_110_7,265656
seq_110_0,seq_110_8,176777
seq_110_0,seq_110_9,177415
seq_110_0,seq_110_10,185760
seq_110_0,seq_110_11,164453
seq_110_0,seq_110_12,168464
seq_110_0,seq_110_13,167038
seq_110_0,seq_110_14,159819
seq_110_1,seq_110_2,250000
seq_110_1,seq_110_3,252103
seq_110_1,seq_110_4,246160
seq_110_1,seq_110_5,239719
seq_110_1,seq_110_6,249922
seq_110_1,seq_110_7,262541
seq_110_1,seq_110_8,264980
seq_110_1,seq_110_9,267026
seq_110_1,seq_110_10,274576
seq_110_1,seq_110_11,257904
seq_110_1,seq_110_12,259928
seq_110_1,seq_110_13,270373
seq_110_1,seq_110_14,252657
seq_110_2,seq_110_3,262774
seq_110_2,seq_110_4,283371
seq_110_2,seq_110_5,281897
seq_110_2,seq_110_6,296466
seq_110_2,seq_110_7,247477
seq_110_2,seq_110_8,269960
seq_110_2,seq_110_9,238332
seq_110_2,seq_110_10,248967
seq_110_2,seq_110_11,245043
seq_110_2,seq_110_12,288337
seq_110_2,seq_110_13,281112
seq_110_2,seq_110_14,270865
seq_110_3,seq_110_4,273613
seq_110_3,seq_110_5,266960
seq_110_3,seq_110_6,264918
seq_110_3,seq_110_7,266585
seq_110_3,seq_110_8,271390
seq_110_3,seq_110_9,270086
seq_110_3,seq_110_10,269953
seq_110_3,seq_110_11,270902
seq_110_3,seq_110_12,279967
seq_110_3,seq_110_13,286782
seq_110_3,seq_110_14,271719
seq_110_4,seq_110_5,264953
seq_110_4,seq_110_6,281611
seq_110_4,seq_110_7,282932
seq_110_4,seq_110_8,261548
seq_110_4,seq_110_9,279255
seq_110_4,seq_110_10,269141
seq_110_4,seq_110_11,262167
seq_110_4,seq_110_12,269619
seq_110_4,seq_110_13,271791
seq_110_4,seq_110_14,262218
seq_110_5,seq_110_6,262649
seq_110_5,seq_110_7,268994
seq_110_5,seq_110_8,271239
seq_110_5,seq_110_9,298486
seq_110_5,seq_110_10,239550
seq_110_5,seq_110_11,250061
seq_110_5,seq_110_12,245419
seq_110_5,seq_110_13,261774
seq_110_5,seq_110_14,271485
seq_110_6,seq_110_7,299568
seq_110_6,seq_110_8,279604
seq_110_6,seq_110_9,280637
seq_110_6,seq_110_10,280937
seq_110_6,seq_110_11,293394
seq_110_6,seq_110_12,286413
seq_110_6,seq_110_13,289289
seq_110_6,seq_110_14,277138
seq_110_7,seq_110_8,266526
seq_110_7,seq_110_9,267218
seq_110_7,seq_110_10,274352
seq_110_7,seq_110_11,293080
seq_110_7,seq_110_12,260786
seq_110_7,seq_110_13,271174
seq_110_7,seq_110_14,259590
seq_110_8,seq_110_9,270570
seq_110_8,seq_110_10,285587
seq_110_8,seq_110_11,256656
seq_110_8,seq_110_12,307201
seq_110_8,seq_110_13,265180
seq_110_8,seq_110_14,281318
seq_110_9,seq_110_10,280262
seq_110_9,seq_110_11,285683
seq_110_9,seq_110_12,315936
seq_110_9,seq_110_13,196852
seq_110_9,seq_110_14,190414
seq_110_10,seq_110_11,197161
seq_110_10,seq_110_12,203823
seq_110_10,seq_110_13,189425
seq_110_10,seq_110_14,182570
seq_110_11,seq_110_12,181919
seq_110_11,seq_110_13,281858
seq_110_11,seq_110_14,283931
seq_110_12,seq_110_13,289611
seq_110_12,seq_110_14,178868
seq_110_13,seq_110_14,174169
seq_120_0,seq_120_1,342375
seq_120_0,seq_120_2,224092
seq_120_0,seq_120_3,227103
seq_120_0,seq_120_4,228707
seq_120_0,seq_120_5,214214
seq_120_0,seq_120_6,218128
seq_120_0,seq_120_7,287901
seq_120_0,seq_120_8,227939
seq_120_0,seq_120_9,219715
seq_120_0,seq_120_10,236634
seq_120_0,seq_120_11,228789
seq_120_0,seq_120_12,246773
seq_120_0,seq_120_13,253308
seq_120_0,seq_120_14,228293
seq_120_1,seq_120_2,238887
seq_120_1,seq_120_3,218747
seq_120_1,seq_120_4,254227
seq_120_1,seq_120_5,219376
seq_120_1,seq_120_6,218558
seq_120_1,seq_120_7,221992
seq_120_1,seq_120_8,218529
seq_120_1,seq_120_9,218050
seq_120_1,seq_120_10,227533
seq_120_1,seq_120_11,226361
seq_120_1,seq_120_12,222571
seq_120_1,seq_120_13,224548
seq_120_1,seq_120_14,207351
seq_120_2,seq_120_3,210109
seq_120_2,seq_120_4,206669
seq_120_2,seq_120_5,218096
seq_120_2,seq_120_6,231348
seq_120_2,seq_120_7,287007
seq_120_2,seq_120_8,232282
seq_120_2,seq_120_9,235454
seq_120_2,seq_120_10,282043
seq_120_2,seq_120_11,220304
seq_120_2,seq_120_12,234218
seq_120_2,seq_120_13,221700
seq_120_2,seq_120_14,216042
seq_120_3,seq_120_4,220050
seq_120_3,seq_120_5,216667
seq_120_3,seq_120_6,218373
seq_120_3,seq_120_7,225233
seq_120_3,seq_120_8,226626
seq_120_3,seq_120_9,215973
seq_120_3,seq_120_10,220082
seq_120_3,seq_120_11,219662
seq_120_3,seq_120_12,228267
seq_120_3,seq_120_13,238921
seq_120_3,seq_120_14,218104
seq_120_4,seq_120_5,266459
seq_120_4,seq_120_6,227275
seq_120_4,seq_120_7,223413
seq_120_4,seq_120_8,220913
seq_120_4,seq_120_9,219095
seq_120_4,seq_120_10,221386
seq_120_4,seq_120_11,216290
seq_120_4,seq_120_12,275681
seq_120_4,seq_120_13,212566
seq_120_4,seq_120_14,245358
seq_120_5,seq_120_6,233633
seq_120_5,seq_120_7,243700
seq_120_5,seq_120_8,217035
seq_120_5,seq_120_9,218398
seq_120_5,seq_120_10,218786
seq_120_5,seq_120_11,228369
seq_120_5,seq_120_12,225780
seq_120_5,seq_120_13,225648
seq_120_5,seq_120_14,218706
seq_120_6,seq_120_7,222979
seq_120_6,seq_120_8,222999
seq_120_6,seq_120_9,215495
seq_120_6,seq_120_10,217893
seq_120_6,seq_120_11,215931
seq_120_6,seq_120_12,221067
seq_120_6,seq_120_13,222315
seq_120_6,seq_120_14,208205
seq_120_7,seq_120_8,241785
seq_120_7,seq_120_9,218919
seq_120_7,seq_120_10,206125
seq_120_7,seq_120_11,211609
seq_120_7,seq_120_12,219756
seq_120_7,seq_120_13,210791
seq_120_7,seq_120_14,210561
seq_120_8,seq_120_9,210278
seq_120_8,seq_120_10,324835
seq_120_8,seq_120_11,252395
seq_120_8,seq_120_12,209595
seq_120_8,seq_120_13,212817
seq_120_8,seq_120_14,213395
seq_120_9,seq_120_10,217497
seq_120_9,seq_120_11,247592
seq_120_9,seq_120_12,242419
seq_120_9,seq_120_13,213812
seq_120_9,seq_120_14,211032
seq_120_10,seq_120_11,227388
seq_120_10,seq_120_12,334852
seq_120_10,seq_120_13,341508
seq_120_10,seq_120_14,303929
seq_120_11,seq_120_12,203411
seq_120_11,seq_120_13,308306
seq_120_11,seq_120_14,298874
seq_120_12,seq_120_13,306224
seq_120_12,seq_120_14,307597
seq_120_13,seq_120_14,300564
seq_130_0,seq_130_1,352901
seq_130_0,seq_130_2,385562
seq_130_0,seq_130_3,338170
seq_130_0,seq_130_4,375738
seq_130_0,seq_130_5,374182
seq_130_0,seq_130_6,385321
seq_130_0,seq_130_7,372341
seq_130_0,seq_130_8,366106
seq_130_0,seq_130_9,375974
seq_130_0,seq_130_10,357675
seq_130_0,seq_130_11,359729
seq_130_0,seq_130_12,347516
seq_130_0,seq_130_13,346897
seq_130_0,seq_130_14,337617
seq_130_1,seq_130_2,345898
seq_130_1,seq_130_3,340362
seq_130_1,seq_130_4,341083
seq_130_1,seq_130_5,332806
seq_130_1,seq_130_6,352336
seq_130_1,seq_130_7,351945
seq_130_1,seq_130_8,339412
seq_130_1,seq_130_9,368567
seq_130_1,seq_130_10,375935
seq_130_1,seq_130_11,342050
seq_130_1,seq_130_12,341802
seq_130_1,seq_130_13,335161
seq_130_1,seq_130_14,336639
seq_130_2,seq_130_3,366384
seq_130_2,seq_130_4,360099
seq_130_2,seq_130_5,338339
seq_130_2,seq_130_6,360348
seq_130_2,seq_130_7,349858
seq_130_2,seq_130_8,350498
seq_130_2,seq_130_9,369183
seq_130_2,seq_130_10,343083
seq_130_2,seq_130_11,353970
seq_130_2,seq_130_12,377139
seq_130_2,seq_130_13,371388
seq_130_2,seq_130_14,369513
seq_130_3,seq_130_4,378028
seq_130_3,seq_130_5,362423
seq_130_3,seq_130_6,355474
seq_130_3,seq_130_7,360136
seq_130_3,seq_130_8,381447
seq_130_3,seq_130_9,372365
seq_130_3,seq_130_10,375641
seq_130_3,seq_130_11,374366
seq_130_3,seq_130_12,369142
seq_130_3,seq_130_13,368222
seq_130_3,seq_130_14,362634
seq_130_4,seq_130_5,337662
seq_130_4,seq_130_6,341892
seq_130_4,seq_130_7,335734
seq_130_4,seq_130_8,339905
seq_130_4,seq_130_9,364929
seq_130_4,seq_130_10,357470
seq_130_4,seq_130_11,388905
seq_130_4,seq_130_12,377590
seq_130_4,seq_130_13,374164
seq_130_4,seq_130_14,363350
seq_130_5,seq_130_6,346552
seq_130_5,seq_130_7,372073
seq_130_5,seq_130_8,395003
seq_130_5,seq_130_9,378994
seq_130_5,seq_130_10,373995
seq_130_5,seq_130_11,381555
seq_130_5,seq_130_12,372189
seq_130_5,seq_130_13,355429
seq_130_5,seq_130_14,367830
seq_130_6,seq_130_7,368860
seq_130_6,seq_130_8,358915
seq_130_6,seq_130_9,384907
seq_130_6,seq_130_10,377396
seq_130_6,seq_130_11,387757
seq_130_6,seq_130_12,414180
seq_130_6,seq_130_13,375475
seq_130_6,seq_130_14,322714
seq_130_7,seq_130_8,305885
seq_130_7,seq_130_9,392819
seq_130_7,seq_130_10,365724
seq_130_7,seq_130_11,396425
seq_130_7,seq_130_12,395460
seq_130_7,seq_130_13,383617
seq_130_7,seq_130_14,383937
seq_130_8,seq_130_9,387500
seq_130_8,seq_130_10,399607
seq_130_8,seq_130_11,379938
seq_130_8,seq_130_12,390507
seq_130_8,seq_130_13,376768
seq_130_8,seq_130_14,404007
seq_130_9,seq_130_10,375565
seq_130_9,seq_130_11,388610
seq_130_9,seq_130_12,379103
seq_130_9,seq_130_13,343327
seq_130_9,seq_130_14,373557
seq_130_10,seq_130_11,372471
seq_130_10,seq_130_12,404181
seq_130_10,seq_130_13,385823
seq_130_10,seq_130_14,395768
seq_130_11,seq_130_12,391246
seq_130_11,seq_130_13,383013
seq_130_11,seq_130_14,395037
seq_130_12,seq_130_13,390253
seq_130_12,seq_130_14,397878
seq_130_13,seq_130_14,341377
seq_140_0,seq_140_1,448327
seq_140_0,seq_140_2,443861
seq_140_0,seq_140_3,432576
seq_140_0,seq_140_4,381742
seq_140_0,seq_140_5,442678
seq_140_0,seq_140_6,489427
seq_140_0,seq_140_7,497614
seq_140_0,seq_140_8,457413
seq_140_0,seq_140_9,445283
seq_140_0,seq_140_10,454178
seq_140_0,seq_140_11,430231
seq_140_0,seq_140_12,453107
seq_140_0,seq_140_13,454782
seq_140_0,seq_140_14,457974
seq_140_1,seq_140_2,438700
seq_140_1,seq_140_3,459038
seq_140_1,seq_140_4,451797
seq_140_1,seq_140_5,415531
seq_140_1,seq_140_6,482584
seq_140_1,seq_140_7,431999
seq_140_1,seq_140_8,440297
seq_140_1,seq_140_9,484008
seq_140_1,seq_140_10,456961
seq_140_1,seq_140_11,393404
seq_140_1,seq_140_12,470491
seq_140_1,seq_140_13,299177
seq_140_1,seq_140_14,304666
seq_140_2,seq_140_3,302754
seq_140_2,seq_140_4,305034
seq_140_2,seq_140_5,278285
seq_140_2,seq_140_6,301303
seq_140_2,seq_140_7,289843
seq_140_2,seq_140_8,275496
seq_140_2,seq_140_9,284805
seq_140_2,seq_140_10,286157
seq_140_2,seq_140_11,282820
seq_140_2,seq_140_12,288145
seq_140_2,seq_140_13,278730
seq_140_2,seq_140_14,286523
seq_140_3,seq_140_4,431103
seq_140_3,seq_140_5,438379
seq_140_3,seq_140_6,448958
seq_140_3,seq_140_7,426669
seq_140_3,seq_140_8,440573
seq_140_3,seq_140_9,390339
seq_140_3,seq_140_10,483430
seq_140_3,seq_140_11,443963
seq_140_3,seq_140_12,454232
seq_140_3,seq_140_13,447114
seq_140_3,seq_140_14,471615
seq_140_4,seq_140_5,473730
seq_140_4,seq_140_6,459529
seq_140_4,seq_140_7,468919
seq_140_4,seq_140_8,427333
seq_140_4,seq_140_9,410846
seq_140_4,seq_140_10,269726
seq_140_4,seq_140_11,262735
seq_140_4,seq_140_12,268620
seq_140_4,seq_140_13,266700
seq_140_4,seq_140_14,274879
seq_140_5,seq_140_6,280071
seq_140_5,seq_140_7,270633
seq_140_5,seq_140_8,265406
seq_140_5,seq_140_9,268108
seq_140_5,seq_140_10,426933
seq_140_5,seq_140_11,404654
seq_140_5,seq_140_12,411505
seq_140_5,seq_140_13,418540
seq_140_5,seq_140_14,406918
seq_140_6,seq_140_7,421542
seq_140_6,seq_140_8,411192
seq_140_6,seq_140_9,379427
seq_140_6,seq_140_10,389314
seq_140_6,seq_140_11,384938
seq_140_6,seq_140_12,399221
seq_140_6,seq_140_13,362676
seq_140_6,seq_140_14,416357
seq_140_7,seq_140_8,413189
seq_140_7,seq_140_9,410207
seq_140_7,seq_140_10,406294
seq_140_7,seq_140_11,403853
seq_140_7,seq_140_12,403698
seq_140_7,seq_140_13,353550
seq_140_7,seq_140_14,383309
seq_140_8,seq_140_9,379440
seq_140_8,seq_140_10,373958
seq_140_8,seq_140_11,382514
seq_140_8,seq_140_12,356726
seq_140_8,seq_140_13,404982
seq_140_8,seq_140_14,382553
seq_140_9,seq_140_10,370616
seq_140_9,seq_140_11,380846
seq_140_9,seq_140_12,376017
seq_140_9,seq_140_13,375445
seq_140_9,seq_140_14,372975
seq_140_10,seq_140_11,385381
seq_140_10,seq_140_12,378461
seq_140_10,seq_140_13,357016
seq_140_10,seq_140_14,371397
seq_140_11,seq_140_12,381169
seq_140_11,seq_140_13,368615
seq_140_11,seq_140_14,369137
seq_140_12,seq_140_13,400994
seq_140_12,seq_140_14,400746
seq_140_13,seq_140_14,378563
seq_150_0,seq_150_1,418611
seq_150_0,seq_150_2,438169
seq_150_0,seq_150_3,418684
seq_150_0,seq_150_4,439225
seq_150_0,seq_150_5,452102
seq_150_0,seq_150_6,436530
seq_150_0,seq_150_7,444692
seq_150_0,seq_150_8,438661
seq_150_0,seq_150_9,457203
seq_150_0,seq_150_10,428614
seq_150_0,seq_150_11,451942
seq_150_0,seq_150_12,415211
seq_150_0,seq_150_13,442100
seq_150_0,seq_150_14,418495
seq_150_1,seq_150_2,434910
seq_150_1,seq_150_3,439608
seq_150_1,seq_150_4,439166
seq_150_1,seq_150_5,451520
seq_150_1,seq_150_6,437955
seq_150_1,seq_150_7,420029
seq_150_1,seq_150_8,378107
seq_150_1,seq_150_9,465022
seq_150_1,seq_150_10,471151
seq_150_1,seq_150_11,477937
seq_150_1,seq_150_12,304239
seq_150_1,seq_150_13,336515
seq_150_1,seq_150_14,310710
seq_150_2,seq_150_3,303859
seq_150_2,seq_150_4,326756
seq_150_2,seq_150_5,324394
seq_150_2,seq_150_6,293703
seq_150_2,seq_150_7,309724
seq_150_2,seq_150_8,282973
seq_150_2,seq_150_9,284534
seq_150_2,seq_150_10,361620
seq_150_2,seq_150_11,414857
seq_150_2,seq_150_12,426868
seq_150_2,seq_150_13,324358
seq_150_2,seq_150_14,325900
seq_150_3,seq_150_4,329443
seq_150_3,seq_150_5,324549
seq_150_3,seq_150_6,316773
seq_150_3,seq_150_7,319065
seq_150_3,seq_150_8,325202
seq_150_3,seq_150_9,333823
seq_150_3,seq_150_10,316252
seq_150_3,seq_150_11,430271
seq_150_3,seq_150_12,492918
seq_150_3,seq_150_13,308171
seq_150_3,seq_150_14,314710
seq_150_4,seq_150_5,311971
seq_150_4,seq_150_6,483915
seq_150_4,seq_150_7,491303
seq_150_4,seq_150_8,503131
seq_150_4,seq_150_9,366807
seq_150_4,seq_150_10,346204
seq_150_4,seq_150_11,345496
seq_150_4,seq_150_12,330416
seq_150_4,seq_150_13,335083
seq_150_4,seq_150_14,324937
seq_150_5,seq_150_6,326022
seq_150_5,seq_150_7,325889
seq_150_5,seq_150_8,337528
seq_150_5,seq_150_9,324695
seq_150_5,seq_150_10,334688
seq_150_5,seq_150_11,340775
seq_150_5,seq_150_12,486501
seq_150_5,seq_150_13,500035
seq_150_5,seq_150_14,475949
seq_150_6,seq_150_7,418511
seq_150_6,seq_150_8,452962
seq_150_6,seq_150_9,366448
seq_150_6,seq_150_10,317660
seq_150_6,seq_150_11,323090
seq_150_6,seq_150_12,397773
seq_150_6,seq_150_13,550978
seq_150_6,seq_150_14,502511
seq_150_7,seq_150_8,530071
seq_150_7,seq_150_9,475101
seq_150_7,seq_150_10,513467
seq_150_7,seq_150_11,522022
seq_150_7,seq_150_12,467361
seq_150_7,seq_150_13,348752
seq_150_7,seq_150_14,350333
seq_150_8,seq_150_9,336919
seq_150_8,seq_150_10,339419
seq_150_8,seq_150_11,339188
seq_150_8,seq_150_12,347486
seq_150_8,seq_150_13,354015
seq_150_8,seq_150_14,323701
seq_150_9,seq_150_10,324128
seq_150_9,seq_150_11,330554
seq_150_9,seq_150_12,323910
seq_150_9,seq_150_13,329144
seq_150_9,seq_150_14,321615
seq_150_10,seq_150_11,328181
seq_150_10,seq_150_12,322291
seq_150_10,seq_150_13,330783
seq_150_10,seq_150_14,323466
seq_150_11,seq_150_12,325664
seq_150_11,seq_150_13,327236
seq_150_11,seq_150_14,343288
seq_150_12,seq_150_13,327575
seq_150_12,seq_150_14,460217
seq_150_13,seq_150_14,407648
seq_160_0,seq_160_1,594668
seq_160_0,seq_160_2,597211
seq_160_0,seq_160_3,551560
seq_160_0,seq_160_4,391115
seq_160_0,seq_160_5,378647
seq_160_0,seq_160_6,441784
seq_160_0,seq_160_7,415571
seq_160_0,seq_160_8,573639
seq_160_0,seq_160_9,542512
seq_160_0,seq_160_10,431690
seq_160_0,seq_160_11,372223
seq_160_0,seq_160_12,369561
seq_160_0,seq_160_13,363806
seq_160_0,seq_160_14,368811
seq_160_1,seq_160_2,591574
seq_160_1,seq_160_3,592918
seq_160_1,seq_160_4,520477
seq_160_1,seq_160_5,521186
seq_160_1,seq_160_6,372004
seq_160_1,seq_160_7,358029
seq_160_1,seq_160_8,577682
seq_160_1,seq_160_9,374837
seq_160_1,seq_160_10,372130
seq_160_1,seq_160_11,378097
seq_160_1,seq_160_12,356073
seq_160_1,seq_160_13,345149
seq_160_1,seq_160_14,372265
seq_160_2,seq_160_3,351098
seq_160_2,seq_160_4,548733
seq_160_2,seq_160_5,567783
seq_160_2,seq_160_6,548077
seq_160_2,seq_160_7,571995
seq_160_2,seq_160_8,586490
seq_160_2,seq_160_9,552259
seq_160_2,seq_160_10,562993
seq_160_2,seq_160_11,571649
seq_160_2,seq_160_12,559258
seq_160_2,seq_160_13,559199
seq_160_2,seq_160_14,572571
seq_160_3,seq_160_4,583815
seq_160_3,seq_160_5,569807
seq_160_3,seq_160_6,541161
seq_160_3,seq_160_7,524944
seq_160_3,seq_160_8,342010
seq_160_3,seq_160_9,344307
seq_160_3,seq_160_10,341883
seq_160_3,seq_160_11,317441
seq_160_3,seq_160_12,323416
seq_160_3,seq_160_13,314463
seq_160_3,seq_160_14,323636
seq_160_4,seq_160_5,324509
seq_160_4,seq_160_6,311450
seq_160_4,seq_160_7,311888
seq_160_4,seq_160_8,328198
seq_160_4,seq_160_9,324988
seq_160_4,seq_160_10,324744
seq_160_4,seq_160_11,318884
seq_160_4,seq_160_12,314596
seq_160_4,seq_160_13,306978
seq_160_4,seq_160_14,321692
seq_160_5,seq_160_6,318694
seq_160_5,seq_160_7,320118
seq_160_5,seq_160_8,322439
seq_160_5,seq_160_9,330412
seq_160_5,seq_160_10,320528
seq_160_5,seq_160_11,323098
seq_160_5,seq_160_12,323510
seq_160_5,seq_160_13,318892
